Provider,__target__,inp_n_claims,inp_total_money,inp_mean_money,inp_median_money,inp_n_diag_codes,inp_n_proc_codes,inp_mean_claim_days,inp_median_claim_days,inp_sum_deductible,inp_mean_physicians_per_claim,inp_n_unique_bene,inp_n_unique_physicians,inp_mean_los,inp_median_los,inp_total_los,outp_n_claims,outp_total_money,outp_mean_money,outp_median_money,outp_n_diag_codes,outp_n_proc_codes,outp_mean_claim_days,outp_median_claim_days,outp_sum_deductible,outp_mean_physicians_per_claim,outp_n_unique_bene,outp_n_unique_physicians,bene_renaldiseaseindicator_mean,bene_chroniccond_alzheimer_mean,bene_chroniccond_heartfailure_mean,bene_chroniccond_kidneydisease_mean,bene_chroniccond_cancer_mean,bene_chroniccond_obstrpulmonary_mean,bene_chroniccond_depression_mean,bene_chroniccond_diabetes_mean,bene_chroniccond_ischemicheart_mean,bene_chroniccond_osteoporasis_mean,bene_chroniccond_rheumatoidarthritis_mean,bene_chroniccond_stroke_mean,bene_age_approx_mean,bene_age_approx_median
PRV51932,0,2.0,29136.0,14568.0,14568.0,20.0,3.0,13.5,13.5,2136.0,2.5,2.0,1.0,13.5,13.5,27.0,19.0,5050.0,265.7894736842105,100.0,38.0,0.0,0.8947368421052632,0.0,80.0,1.368421052631579,19.0,7.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.41214432384864,75.72347707049965
PRV51933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,14590.0,255.96491228070175,90.0,160.0,0.0,1.6140350877192982,0.0,220.0,1.4210526315789473,56.0,44.0,0.19642857142857142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.87953456536619,75.09103353867215
PRV51934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,27820.0,250.63063063063063,80.0,292.0,0.0,1.3783783783783783,0.0,550.0,1.3513513513513513,111.0,18.0,0.1981981981981982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.82252067262334,76.3750855578371
PRV51935,0,3.0,25204.0,8401.333333333334,11068.0,31.0,3.0,7.666666666666667,7.0,3204.0,2.0,3.0,3.0,7.666666666666667,7.0,23.0,54.0,16380.0,303.3333333333333,85.0,156.0,0.0,1.0555555555555556,0.0,100.0,1.3333333333333333,52.0,37.0,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.19741148652852,77.46201232032854
PRV51936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4830.0,241.5,100.0,56.0,0.0,1.6,0.0,60.0,1.15,20.0,18.0,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.58850102669405,71.18959616700889
PRV51937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,18430.0,204.77777777777777,60.0,231.0,0.0,1.5222222222222221,0.0,160.0,1.4444444444444444,87.0,45.0,0.1839080459770115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.43184088995885,74.77618069815195
PRV51938,0,2.0,13136.0,6568.0,6568.0,14.0,0.0,3.5,3.5,2136.0,1.0,2.0,2.0,3.5,3.5,7.0,104.0,31180.0,299.8076923076923,80.0,284.0,0.0,1.4230769230769231,0.0,160.0,1.0,93.0,1.0,0.21052631578947367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.96102165063583,75.43600273785079
PRV51940,1,193.0,2164784.0,11216.497409326425,8068.0,1753.0,142.0,5.787564766839378,4.0,200784.0,1.5595854922279793,170.0,2.0,5.787564766839378,4.0,1117.0,58.0,28350.0,488.7931034482759,100.0,158.0,0.0,1.7413793103448276,0.0,80.0,1.4310344827586208,57.0,20.0,0.2511013215859031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.64004498759223,75.43052703627653
PRV51941,0,2.0,13336.0,6668.0,6668.0,13.0,2.0,2.5,2.5,2136.0,1.5,2.0,2.0,2.5,2.5,5.0,25.0,6830.0,273.2,70.0,77.0,0.0,1.04,0.0,40.0,1.32,25.0,18.0,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.76819530002282,73.55783709787816
PRV51942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11930.0,225.0943396226415,60.0,141.0,0.0,0.5849056603773585,0.0,50.0,1.2830188679245282,52.0,31.0,0.19230769230769232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.79524035170853,76.79397672826832
PRV51943,0,1.0,10068.0,10068.0,10068.0,7.0,0.0,2.0,2.0,1068.0,2.0,1.0,1.0,2.0,2.0,2.0,88.0,20170.0,229.20454545454547,80.0,241.0,0.0,0.3977272727272727,0.0,200.0,1.5,84.0,58.0,0.18823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.26345371824294,73.92470910335386
PRV51944,0,5.0,54340.0,10868.0,11068.0,42.0,6.0,8.4,6.0,5340.0,1.8,5.0,5.0,8.4,6.0,42.0,119.0,47380.0,398.1512605042017,80.0,314.0,0.0,2.2857142857142856,0.0,280.0,1.4201680672268908,106.0,45.0,0.18018018018018017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.36559557504116,73.60164271047228
PRV51946,0,23.0,206564.0,8981.04347826087,8068.0,213.0,13.0,4.6521739130434785,3.0,24564.0,1.608695652173913,22.0,18.0,4.6521739130434785,3.0,107.0,68.0,19490.0,286.61764705882354,80.0,189.0,0.0,1.7058823529411764,0.0,120.0,1.4705882352941178,67.0,38.0,0.14606741573033707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.71996246991056,74.00410677618069
PRV51947,0,1.0,23068.0,23068.0,23068.0,10.0,0.0,14.0,14.0,1068.0,1.0,1.0,1.0,14.0,14.0,14.0,27.0,2230.0,82.5925925925926,40.0,63.0,0.0,1.0,0.0,140.0,1.4074074074074074,26.0,19.0,0.18518518518518517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.1326843612949,72.32580424366871
PRV51948,1,143.0,1559252.0,10903.86013986014,7068.0,1279.0,91.0,5.5874125874125875,4.0,148452.0,1.0,130.0,1.0,5.5874125874125875,4.0,799.0,372.0,110180.0,296.18279569892474,90.0,1069.0,0.0,1.4327956989247312,0.0,1030.0,1.2150537634408602,236.0,7.0,0.19491525423728814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.55702115647127,75.99452429842574
PRV51949,0,19.0,266292.0,14015.368421052632,9068.0,164.0,10.0,6.2631578947368425,3.0,20292.0,1.0,18.0,1.0,6.2631578947368425,3.0,119.0,52.0,14260.0,274.2307692307692,80.0,147.0,0.0,1.3846153846153846,0.0,120.0,1.2115384615384615,50.0,19.0,0.19117647058823528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.57060031404758,77.10198494182067
PRV51950,0,3.0,25136.0,8378.666666666666,5068.0,31.0,5.0,7.666666666666667,7.0,2136.0,2.0,3.0,3.0,7.666666666666667,7.0,23.0,66.0,22800.0,345.45454545454544,80.0,186.0,0.0,1.7878787878787878,0.0,30.0,1.4848484848484849,65.0,13.0,0.17647058823529413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.87587067681282,77.0116358658453
PRV51951,1,48.0,509264.0,10609.666666666666,8068.0,440.0,40.0,5.270833333333333,4.0,51264.0,1.7083333333333333,35.0,3.0,5.270833333333333,4.0,253.0,54.0,15210.0,281.6666666666667,55.0,136.0,0.0,1.037037037037037,0.0,200.0,1.4259259259259258,53.0,38.0,0.21839080459770116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.756472892917,74.37645448323066
PRV51952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2730.0,143.68421052631578,100.0,45.0,0.0,2.1052631578947367,0.0,260.0,1.4210526315789473,19.0,7.0,0.15789473684210525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,73.54717388954933,74.65571526351813
PRV51954,0,23.0,295496.0,12847.652173913044,10068.0,192.0,24.0,5.739130434782608,4.0,23496.0,1.6956521739130435,23.0,19.0,5.739130434782608,4.0,132.0,620.0,180400.0,290.96774193548384,80.0,1750.0,0.0,1.2919354838709678,0.0,1470.0,1.146774193548387,555.0,174.0,0.16464471403812825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.08281761382307,73.74401095140315
PRV51956,0,2.0,20136.0,10068.0,10068.0,20.0,1.0,12.0,12.0,2136.0,2.0,2.0,2.0,12.0,12.0,24.0,12.0,6210.0,517.5,200.0,45.0,0.0,1.6666666666666667,0.0,100.0,1.5833333333333333,12.0,7.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.06502395619438,73.97809719370295
PRV51957,0,24.0,223564.0,9315.166666666666,7034.0,217.0,17.0,4.875,4.0,24564.0,1.5,23.0,4.0,4.875,4.0,117.0,55.0,11260.0,204.72727272727272,80.0,181.0,0.0,1.6363636363636365,0.0,70.0,1.490909090909091,55.0,41.0,0.16883116883116883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.97731495062091,74.89117043121149
PRV51958,0,1.0,4068.0,4068.0,4068.0,7.0,0.0,1.0,1.0,1068.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,8240.0,294.2857142857143,80.0,59.0,0.0,1.1785714285714286,0.0,240.0,1.3214285714285714,28.0,17.0,0.20689655172413793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.87894451131723,79.1047227926078
PRV51959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,215400.0,286.8175765645806,80.0,2036.0,0.0,1.1065246338215713,0.0,2050.0,1.3968042609853528,398.0,4.0,0.14321608040201006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.7649472550982,75.28131416837783
PRV51960,0,21.0,285428.0,13591.809523809523,10068.0,190.0,19.0,4.761904761904762,4.0,22428.0,1.8095238095238095,20.0,6.0,4.761904761904762,4.0,100.0,27.0,3680.0,136.2962962962963,70.0,67.0,0.0,1.3333333333333333,0.0,40.0,1.037037037037037,25.0,5.0,0.17777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.55435394326565,77.16632443531827
PRV51961,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,46860.0,294.7169811320755,90.0,425.0,0.0,1.578616352201258,0.0,250.0,1.3522012578616351,137.0,2.0,0.2116788321167883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.10945407854834,77.10882956878851
PRV51963,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,13960.0,258.51851851851853,80.0,143.0,0.0,1.7222222222222223,0.0,330.0,1.0,48.0,1.0,0.22916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.94775268081223,77.55783709787816
PRV51964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2500.0,147.05882352941177,70.0,40.0,0.0,0.0,0.0,60.0,1.2941176470588236,17.0,2.0,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.13773805209969,76.0082135523614
PRV51965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2680.0,141.05263157894737,80.0,53.0,0.0,0.3157894736842105,0.0,0.0,1.0,18.0,3.0,0.05555555555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.18412046543463,77.81245722108144
PRV51966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2450.0,816.6666666666666,100.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,80.84508327629477,82.91307323750856
PRV51967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,17010.0,298.42105263157896,80.0,154.0,0.0,0.7894736842105263,0.0,180.0,1.0175438596491229,53.0,4.0,0.24528301886792453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.35703123991063,80.92539356605064
PRV51968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.99657768651608,40.99657768651608
PRV51969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,15530.0,369.76190476190476,65.0,113.0,0.0,2.3095238095238093,0.0,80.0,1.0,39.0,2.0,0.1794871794871795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.70992821916846,75.76180698151951
PRV51970,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25430.0,726.5714285714286,80.0,98.0,0.0,0.5714285714285714,0.0,20.0,1.0,32.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.34839151266256,73.87679671457906
PRV51972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9530.0,272.2857142857143,60.0,108.0,0.0,3.3142857142857145,0.0,70.0,1.0285714285714285,34.0,3.0,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.94858477271812,74.69815195071868
PRV51973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,19260.0,260.27027027027026,70.0,195.0,0.0,1.5,0.0,200.0,1.2702702702702702,63.0,2.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.46547809176147,79.18685831622176
PRV51974,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,760.0,190.0,115.0,17.0,0.0,1.25,0.0,50.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,64.79876796714579,74.15605749486653
PRV51976,0,7.0,68476.0,9782.285714285714,8068.0,64.0,7.0,6.714285714285714,5.0,7476.0,1.0,7.0,1.0,6.714285714285714,5.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.80453700987583,82.58726899383984
PRV51977,0,1.0,9068.0,9068.0,9068.0,10.0,1.0,3.0,3.0,1068.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,73.14442162902122,73.14442162902122
PRV51978,0,4.0,35272.0,8818.0,9068.0,36.0,0.0,5.25,5.0,4272.0,1.25,4.0,2.0,5.25,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,81.48391512662559,85.74674880219027
PRV51979,1,13.0,149884.0,11529.538461538461,8068.0,119.0,8.0,5.076923076923077,3.0,13884.0,1.0,12.0,1.0,5.076923076923077,3.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.11088295687885,81.52772073921972
PRV51981,0,5.0,23340.0,4668.0,5068.0,40.0,1.0,3.2,3.0,5340.0,1.0,5.0,2.0,3.2,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.15728952772074,74.43394934976044
PRV51983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7330.0,183.25,70.0,112.0,0.0,1.925,0.0,280.0,1.2,39.0,25.0,0.20512820512820512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.62315940960704,76.8186173853525
PRV51984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,162200.0,308.95238095238096,80.0,1515.0,0.0,1.9085714285714286,0.0,1420.0,1.48,337.0,34.0,0.19881305637982197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.34130316010537,74.62012320328542
PRV51987,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,15.0,15.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,80.26009582477755,80.26009582477755
PRV51988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,12420.0,335.6756756756757,80.0,118.0,0.0,2.8378378378378377,0.0,190.0,1.0,32.0,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.9354893908282,72.77754962354553
PRV51989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4060.0,225.55555555555554,75.0,47.0,0.0,0.05555555555555555,0.0,0.0,1.0,18.0,1.0,0.05555555555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.17986158643242,72.54072553045859
PRV51990,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,18850.0,211.79775280898878,60.0,287.0,0.0,0.6404494382022472,0.0,160.0,1.0449438202247192,49.0,4.0,0.12244897959183673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.59419743256645,74.03148528405202
PRV51991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9570.0,308.7096774193548,70.0,94.0,0.0,2.3870967741935485,0.0,0.0,1.0,30.0,2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.47392197125257,72.46680355920603
PRV51992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,10980.0,180.0,90.0,153.0,0.0,0.8524590163934426,0.0,190.0,1.0491803278688525,54.0,2.0,0.14814814814814814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.41818135726417,73.56331279945243
PRV51993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,230.0,115.0,115.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,72.44216290212184,72.44216290212184
PRV51994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11810.0,357.8787878787879,100.0,117.0,0.0,2.0303030303030303,0.0,30.0,1.0606060606060606,31.0,4.0,0.25806451612903225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.68417566403922,70.45311430527036
PRV51995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9700.0,485.0,140.0,44.0,0.0,1.0,0.0,0.0,1.05,20.0,2.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.97303216974674,71.59069130732375
PRV51996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10250.0,250.0,60.0,117.0,0.0,2.0,0.0,180.0,1.024390243902439,38.0,4.0,0.21052631578947367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.62477034475306,73.61122518822724
PRV51998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5540.0,197.85714285714286,70.0,80.0,0.0,1.25,0.0,180.0,0.9642857142857143,28.0,2.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.88833480003912,75.564681724846
PRV51999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2660.0,156.47058823529412,60.0,52.0,0.0,0.058823529411764705,0.0,0.0,1.0,17.0,3.0,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,77.2027217457825,75.1129363449692
PRV52001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,323470.0,274.82582837723027,80.0,3379.0,0.0,1.372982158028887,0.0,2850.0,1.2429906542056075,744.0,13.0,0.12768817204301075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.84839519256954,73.38261464750171
PRV52002,1,24.0,323564.0,13481.833333333334,9568.0,214.0,21.0,6.958333333333333,3.0,24564.0,1.7916666666666667,24.0,22.0,6.958333333333333,3.0,167.0,164.0,44980.0,274.2682926829268,100.0,475.0,0.0,1.829268292682927,0.0,720.0,1.3475609756097562,156.0,91.0,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.14592744695415,75.28542094455852
PRV52003,0,77.0,860236.0,11171.896103896104,8068.0,687.0,56.0,4.584415584415584,3.0,82236.0,1.155844155844156,68.0,2.0,4.584415584415584,3.0,353.0,77.0,29140.0,378.4415584415584,90.0,212.0,0.0,1.155844155844156,0.0,190.0,1.1688311688311688,76.0,50.0,0.2638888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.70035744163054,75.77686516084873
PRV52004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,15870.0,337.6595744680851,90.0,126.0,0.0,1.5106382978723405,0.0,190.0,1.1063829787234043,41.0,1.0,0.1951219512195122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.80329209862941,75.35660506502396
PRV52007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1950.0,108.33333333333333,60.0,44.0,0.0,1.0,0.0,40.0,1.0,18.0,2.0,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,68.87778538291884,69.37713894592744
PRV52008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4930.0,197.2,90.0,71.0,0.0,1.72,0.0,100.0,1.04,24.0,3.0,0.041666666666666664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.72461784166096,70.41889117043121
PRV52009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5970.0,170.57142857142858,70.0,114.0,0.0,0.3142857142857143,0.0,200.0,1.0571428571428572,33.0,4.0,0.030303030303030304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.33121772136145,79.08829568788501
PRV52010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1400.0,200.0,90.0,14.0,0.0,0.0,0.0,0.0,1.1428571428571428,7.0,3.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,81.83005769042731,78.3874058863792
PRV52011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7070.0,271.9230769230769,70.0,75.0,0.0,0.5769230769230769,0.0,0.0,1.1923076923076923,23.0,8.0,0.08695652173913043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.69916376514001,73.53867214236824
PRV52012,0,1.0,9068.0,9068.0,9068.0,10.0,1.0,8.0,8.0,1068.0,2.0,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,94.33538672142369,94.33538672142369
PRV52013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,14410.0,232.41935483870967,60.0,175.0,0.0,1.3548387096774193,0.0,200.0,1.096774193548387,56.0,15.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.83416446660799,75.71115674195757
PRV52014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,94840.0,270.1994301994302,70.0,992.0,0.0,1.5242165242165242,0.0,950.0,1.210826210826211,299.0,113.0,0.16722408026755853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.55735866074228,73.10882956878851
